Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category,lat,long
09/30/2021,6103,Tehama County,CA,33.7,Non-metro,0.96,Very High Concern,40.12562627265812,-122.2340586020686
09/30/2021,26103,Marquette County,MI,57.5,Non-metro,0.31,Low Concern,46.4313580928715,-87.64158181052554
09/30/2021,37121,Mitchell County,NC,41.7,Non-metro,0.42,Moderate Concern,36.013296869321834,-82.16363888311899
09/30/2021,40003,Alfalfa County,OK,40.3,Non-metro,0.25,Low Concern,36.73103816414096,-98.32400838255708
09/30/2021,31049,Deuel County,NE,28.9,Non-metro,0.17,Very Low Concern,41.111556153920425,-102.33378428012983
09/30/2021,20115,Marion County,KS,42.0,Non-metro,0.18,Very Low Concern,38.35886741141062,-97.09688686837391
09/30/2021,51169,Scott County,VA,49.4,Metro,0.68,High Concern,36.71428216019556,-82.60294510678021
09/30/2021,20085,Jackson County,KS,55.6,Metro,0.27,Low Concern,39.4168246354084,-95.7936687545212
09/30/2021,55029,Door County,WI,69.8,Non-metro,0.06,Very Low Concern,44.94729999756532,-87.31350351862089
09/30/2021,49011,Davis County,UT,52.9,Metro,0.08,Very Low Concern,40.990024870185415,-112.1114539932765
09/30/2021,46013,Brown County,SD,47.5,Non-metro,0.33,Low Concern,45.5897907215531,-98.3515979839462
09/30/2021,20197,Wabaunsee County,KS,41.2,Metro,0.05,Very Low Concern,38.95326993358754,-96.20499592102692
09/30/2021,29115,Linn County,MO,40.9,Non-metro,0.27,Low Concern,39.87020238128844,-93.1071986829866
09/30/2021,29043,Christian County,MO,40.6,Metro,0.15,Very Low Concern,36.96956913740036,-93.18885852063832
09/30/2021,38087,Slope County,ND,9.3,Non-metro,0.01,Very Low Concern,46.44722141834416,-103.45986397721308
09/30/2021,47153,Sequatchie County,TN,28.2,Metro,0.57,Moderate Concern,35.37115162586297,-85.41057778851707
09/30/2021,21159,Martin County,KY,44.7,Non-metro,0.85,Very High Concern,37.80157694007716,-82.51323011079762
09/30/2021,31059,Fillmore County,NE,46.3,Non-metro,0.06,Very Low Concern,40.524656889845566,-97.59649990043216
09/30/2021,37101,Johnston County,NC,43.4,Metro,0.54,Moderate Concern,35.517814566226164,-78.36571445577427
09/30/2021,19113,Linn County,IA,58.4,Metro,0.18,Very Low Concern,42.0789586982603,-91.5990261256698
09/30/2021,12065,Jefferson County,FL,52.9,Metro,0.57,Moderate Concern,30.437489290653517,-83.8952923758476
09/30/2021,24021,Frederick County,MD,65.8,Metro,0.16,Very Low Concern,39.47223039383332,-77.39800660433313
09/30/2021,53029,Island County,WA,56.9,Non-metro,0.19,Very Low Concern,48.16300542635361,-122.54807098463483
09/30/2021,39131,Pike County,OH,37.2,Non-metro,0.8,High Concern,39.07731946336059,-83.06676553788722
09/30/2021,36049,Lewis County,NY,45.1,Non-metro,0.29,Low Concern,43.78465718665334,-75.44884854633635
09/30/2021,29039,Cedar County,MO,28.3,Non-metro,0.64,High Concern,37.72385237245985,-93.85660176032806
09/30/2021,21091,Hancock County,KY,52.5,Metro,0.38,Low Concern,37.84149090008978,-86.77791284146163
09/30/2021,29017,Bollinger County,MO,29.0,Metro,0.48,Moderate Concern,37.32218379698652,-90.02592435038608
09/30/2021,42041,Cumberland County,PA,60.2,Metro,0.16,Very Low Concern,40.163624786957485,-77.26553167949653
09/30/2021,49025,Kane County,UT,41.9,Non-metro,0.11,Very Low Concern,37.285070933964455,-111.88783564424008
09/30/2021,21145,McCracken County,KY,48.7,Non-metro,0.42,Moderate Concern,37.05395743324653,-88.71265236936875
09/30/2021,4005,Coconino County,AZ,66.9,Metro,0.71,High Concern,35.83874597791365,-111.77049137835488
09/30/2021,40083,Logan County,OK,28.9,Metro,0.3,Low Concern,35.919326129957746,-97.4433044468026
09/30/2021,9013,Tolland County,CT,59.7,Metro,0.07,Very Low Concern,41.85504180401762,-72.33647701640963
09/30/2021,12123,Taylor County,FL,34.0,Non-metro,0.9,Very High Concern,30.04701274004669,-83.60352701355308
09/30/2021,51021,Bland County,VA,34.5,Non-metro,0.34,Low Concern,37.1339868410361,-81.13020783318629
09/30/2021,1021,Chilton County,AL,29.8,Metro,0.76,High Concern,32.84786730790755,-86.71879022444824
09/30/2021,26139,Ottawa County,MI,49.4,Metro,0.22,Low Concern,42.959848666118766,-85.99610113275752
09/30/2021,31139,Pierce County,NE,33.5,Non-metro,0.02,Very Low Concern,42.26436079726192,-97.60130057419028
09/30/2021,46135,Yankton County,SD,55.6,Non-metro,0.32,Low Concern,43.00897405385492,-97.39476433703663
09/30/2021,39161,Van Wert County,OH,37.6,Non-metro,0.17,Very Low Concern,40.855407383576896,-84.58611591198941
09/30/2021,53017,Douglas County,WA,52.5,Metro,0.77,High Concern,47.73610351683246,-119.69178815551308
09/30/2021,22023,Cameron Parish,LA,15.4,Metro,0.26,Low Concern,29.875443198703916,-93.19381789502044
09/30/2021,18123,Perry County,IN,51.1,Non-metro,0.31,Low Concern,38.07965285417815,-86.63802268360243
09/30/2021,32021,Mineral County,NV,48.8,Non-metro,0.88,Very High Concern,38.538761977652975,-118.4350800668324
09/30/2021,13135,Gwinnett County,GA,29.4,Metro,0.43,Moderate Concern,33.96172854043182,-84.02359470088649
09/30/2021,13181,Lincoln County,GA,17.8,Metro,0.56,Moderate Concern,33.7936368132954,-82.45114027585134
09/30/2021,42131,Wyoming County,PA,54.4,Metro,0.11,Very Low Concern,41.51836366012943,-76.01659629856773
09/30/2021,42099,Perry County,PA,44.9,Metro,0.11,Very Low Concern,40.398395371371606,-77.26230916462303
09/30/2021,21143,Lyon County,KY,52.1,Non-metro,0.33,Low Concern,37.01910068845361,-88.0831602174878
09/30/2021,18163,Vanderburgh County,IN,51.7,Metro,0.52,Moderate Concern,38.02496059839477,-87.58581620626455
09/30/2021,46129,Walworth County,SD,31.1,Non-metro,0.39,Low Concern,45.42994287707637,-100.03153509337888
09/30/2021,26023,Branch County,MI,38.8,Non-metro,0.63,High Concern,41.916137910319485,-85.05902456379133
09/30/2021,51820,Waynesboro city,VA,42.1,Metro,0.6,High Concern,38.067410662847664,-78.9013556744502
09/30/2021,42057,Fulton County,PA,29.2,Non-metro,0.22,Low Concern,39.925356531125416,-78.11268552531664
09/30/2021,8031,Denver County,CO,64.9,Metro,0.42,Moderate Concern,39.76213212154716,-104.87586982840838
09/30/2021,47063,Hamblen County,TN,36.3,Metro,0.81,Very High Concern,36.21713910029158,-83.26667989812583
09/30/2021,27155,Traverse County,MN,53.1,Non-metro,0.26,Low Concern,45.77217847124066,-96.47159115602554
09/30/2021,20087,Jefferson County,KS,47.2,Metro,0.05,Very Low Concern,39.23576284638811,-95.38343918962302
09/30/2021,41013,Crook County,OR,44.1,Non-metro,0.57,Moderate Concern,44.14219191599323,-120.35659411138433
09/30/2021,16023,Butte County,ID,36.7,Metro,0.25,Low Concern,43.7229121870266,-113.17206737202956
09/30/2021,44009,Washington County,RI,69.3,Metro,0.09,Very Low Concern,41.46972321248196,-71.62254153850543
09/30/2021,20111,Lyon County,KS,49.4,Non-metro,0.73,High Concern,38.45619845237337,-96.15264733219634
09/30/2021,37059,Davie County,NC,47.9,Metro,0.44,Moderate Concern,35.92911133431288,-80.5444733956481
09/30/2021,40089,McCurtain County,OK,28.9,Non-metro,0.91,Very High Concern,34.11540038851106,-94.77127654498136
09/30/2021,8115,Sedgwick County,CO,44.7,Non-metro,0.69,High Concern,40.87591672040057,-102.3518248298754
09/30/2021,36077,Otsego County,NY,54.1,Non-metro,0.42,Moderate Concern,42.63374626286346,-75.03259882731551
09/30/2021,13307,Webster County,GA,17.6,Non-metro,0.79,High Concern,32.04664019353119,-84.55104518308963
09/30/2021,28079,Leake County,MS,40.1,Non-metro,0.99,Very High Concern,32.753519971396486,-89.52402352103951
09/30/2021,13311,White County,GA,10.1,Non-metro,0.24,Low Concern,34.646410393624464,-83.74710566356966
09/30/2021,6107,Tulare County,CA,41.8,Metro,0.94,Very High Concern,36.22016551607714,-118.80048756434682
09/30/2021,36099,Seneca County,NY,47.7,Non-metro,0.45,Moderate Concern,42.78105352965756,-76.8237825889805
09/30/2021,39113,Montgomery County,OH,48.5,Metro,0.67,High Concern,39.75460325166446,-84.29064546935479
09/30/2021,36021,Columbia County,NY,65.4,Non-metro,0.39,Low Concern,42.25008106452511,-73.63179678491522
09/30/2021,6081,San Mateo County,CA,71.5,Metro,0.26,Low Concern,37.42289743059975,-122.3290165412804
09/30/2021,31083,Harlan County,NE,36.2,Non-metro,0.12,Very Low Concern,40.17649190875214,-99.4046460197213
09/30/2021,18111,Newton County,IN,27.8,Metro,0.34,Low Concern,40.95583812396976,-87.39757007530145
09/30/2021,53039,Klickitat County,WA,42.8,Non-metro,0.57,Moderate Concern,45.87379703803709,-120.78912078101575
09/30/2021,54069,Ohio County,WV,12.4,Metro,0.31,Low Concern,40.09694844943342,-80.61891678345727
09/30/2021,40079,Le Flore County,OK,33.7,Metro,0.9,Very High Concern,34.90028739320136,-94.70341270503025
09/30/2021,34031,Passaic County,NJ,58.8,Metro,0.78,High Concern,41.03444981496492,-74.3008349141255
09/30/2021,39115,Morgan County,OH,36.3,Non-metro,0.57,Moderate Concern,39.6203570595828,-81.85265616454471
09/30/2021,47117,Marshall County,TN,35.8,Non-metro,0.61,High Concern,35.46886024150067,-86.76500946466427
09/30/2021,29133,Mississippi County,MO,36.8,Non-metro,0.91,Very High Concern,36.82808568003029,-89.29114530483317
09/30/2021,41067,Washington County,OR,66.1,Metro,0.32,Low Concern,45.56005544824611,-123.09837999724968
09/30/2021,54035,Jackson County,WV,17.5,Non-metro,0.25,Low Concern,38.83448426304082,-81.67480250322768
09/30/2021,46089,McPherson County,SD,10.4,Non-metro,0.29,Low Concern,45.76640478945231,-99.22140805006973
09/30/2021,19093,Ida County,IA,43.5,Non-metro,0.09,Very Low Concern,42.386898436170405,-95.5134974299888
09/30/2021,49051,Wasatch County,UT,49.0,Non-metro,0.06,Very Low Concern,40.330780462422695,-111.16815336367183
09/30/2021,21225,Union County,KY,34.6,Non-metro,0.54,Moderate Concern,37.65846199114369,-87.94534461799584
09/30/2021,4019,Pima County,AZ,57.7,Metro,0.88,Very High Concern,32.097427295651826,-111.7899048851512
09/30/2021,12093,Okeechobee County,FL,40.3,Non-metro,0.95,Very High Concern,27.38644235256013,-80.88863138971482
09/30/2021,13185,Lowndes County,GA,25.2,Metro,0.87,Very High Concern,30.833813483294463,-83.26772968164954
09/30/2021,26039,Crawford County,MI,43.4,Non-metro,0.37,Low Concern,44.68366237271217,-84.61029577233404
09/30/2021,54065,Morgan County,WV,5.5,Non-metro,0.18,Very Low Concern,39.56044005886782,-78.25779500257538
09/30/2021,18031,Decatur County,IN,42.8,Non-metro,0.21,Low Concern,39.307001474391214,-85.50110907630223
09/30/2021,27153,Todd County,MN,35.8,Non-metro,0.48,Moderate Concern,46.07061358391821,-94.89759096282953
09/30/2021,27035,Crow Wing County,MN,49.2,Non-metro,0.12,Very Low Concern,46.48244514947133,-94.07089870803853
09/30/2021,51550,Chesapeake city,VA,40.7,Metro,0.26,Low Concern,36.67779366259457,-76.30238059061226
09/30/2021,8085,Montrose County,CO,40.9,Non-metro,0.72,High Concern,38.40218300038856,-108.26933795513878
09/30/2021,17013,Calhoun County,IL,46.5,Metro,0.19,Very Low Concern,39.16924303428719,-90.66753073520552
09/30/2021,18141,St. Joseph County,IN,51.9,Metro,0.62,High Concern,41.61665473590719,-86.28985054577107
09/30/2021,45025,Chesterfield County,SC,30.9,Non-metro,0.95,Very High Concern,34.639802017049284,-80.15873738821097
09/30/2021,21237,Wolfe County,KY,45.1,Non-metro,0.86,Very High Concern,37.73931922500845,-83.49316615527577
09/30/2021,13021,Bibb County,GA,22.2,Metro,0.92,Very High Concern,32.80649503959659,-83.69740490521552
09/30/2021,53015,Cowlitz County,WA,50.3,Metro,0.79,High Concern,46.1932415490334,-122.68100236398334
09/30/2021,39027,Clinton County,OH,40.8,Non-metro,0.44,Moderate Concern,39.41498113549397,-83.80836744405606
09/30/2021,31151,Saline County,NE,44.0,Non-metro,0.6,Moderate Concern,40.52406581063271,-97.14092156087636
09/30/2021,19065,Fayette County,IA,48.6,Non-metro,0.23,Low Concern,42.862611086611714,-91.84435518006352
09/30/2021,36121,Wyoming County,NY,44.7,Non-metro,0.31,Low Concern,42.70236927167453,-78.22445826963597
09/30/2021,38103,Wells County,ND,38.1,Non-metro,0.06,Very Low Concern,47.58752303871677,-99.66097447142327
09/30/2021,8045,Garfield County,CO,54.4,Non-metro,0.35,Low Concern,39.599315365500594,-107.9040311803862
09/30/2021,28007,Attala County,MS,45.6,Non-metro,0.98,Very High Concern,33.08627827864803,-89.58150817247537
09/30/2021,12101,Pasco County,FL,50.5,Metro,0.63,High Concern,28.309095478557374,-82.39319537627861
09/30/2021,30041,Hill County,MT,50.2,Non-metro,0.7,High Concern,48.628225285486685,-110.1111866987938
09/30/2021,22077,Pointe Coupee Parish,LA,48.5,Metro,0.85,Very High Concern,30.709381403559647,-91.60078731441892
09/30/2021,38059,Morton County,ND,36.6,Metro,0.1,Very Low Concern,46.71606248676658,-101.28116321805032
09/30/2021,21219,Todd County,KY,34.8,Non-metro,0.81,Very High Concern,36.83568224501858,-87.17923392818872
09/30/2021,29153,Ozark County,MO,27.1,Non-metro,0.58,Moderate Concern,36.64931291517177,-92.44468627746596
09/30/2021,39125,Paulding County,OH,37.5,Non-metro,0.29,Low Concern,41.11662437433795,-84.58020989591117
09/30/2021,42049,Erie County,PA,52.9,Metro,0.62,High Concern,41.99259034428562,-80.03281625543362
09/30/2021,41015,Curry County,OR,48.6,Non-metro,0.49,Moderate Concern,42.45763700389438,-124.1567804667558
09/30/2021,5085,Lonoke County,AR,41.3,Metro,0.33,Low Concern,34.754256224990016,-91.88867330213915
09/30/2021,28021,Claiborne County,MS,46.0,Non-metro,0.99,Very High Concern,31.973661928258117,-90.91177432099632
09/30/2021,39171,Williams County,OH,39.6,Non-metro,0.27,Low Concern,41.56031495089787,-84.58815780133989
09/30/2021,54047,McDowell County,WV,22.5,Non-metro,0.9,Very High Concern,37.37845590595062,-81.65360621306026
09/30/2021,42077,Lehigh County,PA,63.5,Metro,0.63,High Concern,40.61270161207004,-75.59232908169194
09/30/2021,16003,Adams County,ID,36.8,Non-metro,0.29,Low Concern,44.889593222254135,-116.45382543640274
09/30/2021,51135,Nottoway County,VA,40.0,Non-metro,0.91,Very High Concern,37.14303067028597,-78.0512483576905
09/30/2021,56003,Big Horn County,WY,30.9,Non-metro,0.4,Low Concern,44.52669010655888,-107.995183240651
09/30/2021,30025,Fallon County,MT,29.2,Non-metro,0.02,Very Low Concern,46.334003796265286,-104.4173829150688
09/30/2021,36067,Onondaga County,NY,64.9,Metro,0.52,Moderate Concern,43.005813556197886,-76.19463474743596
09/30/2021,34009,Cape May County,NJ,64.8,Metro,0.34,Low Concern,39.14899692972397,-74.80020059675329
09/30/2021,26125,Oakland County,MI,58.4,Metro,0.11,Very Low Concern,42.66039550918399,-83.38580995060579
09/30/2021,22105,Tangipahoa Parish,LA,39.4,Metro,0.89,Very High Concern,30.62662973972356,-90.40567708457526
09/30/2021,42071,Lancaster County,PA,55.4,Metro,0.46,Moderate Concern,40.042434335330455,-76.24772860554734
09/30/2021,47185,White County,TN,36.5,Non-metro,0.6,Moderate Concern,35.926358739422334,-85.45520780642602
09/30/2021,51043,Clarke County,VA,55.7,Metro,0.11,Very Low Concern,39.11230574691274,-77.99668741749223
09/30/2021,54029,Hancock County,WV,22.6,Metro,0.41,Moderate Concern,40.52186152733722,-80.57389981356093
09/30/2021,19079,Hamilton County,IA,55.5,Non-metro,0.12,Very Low Concern,42.38375069678499,-93.70679229401
09/30/2021,22093,St. James Parish,LA,43.7,Metro,0.63,High Concern,30.0263032973775,-90.79633114690304
09/30/2021,29075,Gentry County,MO,38.5,Non-metro,0.44,Moderate Concern,40.212048493264064,-94.4098721496489
09/30/2021,42125,Washington County,PA,56.3,Metro,0.17,Very Low Concern,40.18940354138588,-80.24823903278072
09/30/2021,46101,Moody County,SD,40.0,Non-metro,0.39,Low Concern,44.0219692586521,-96.6708888751342
09/30/2021,20013,Brown County,KS,52.0,Non-metro,0.27,Low Concern,39.82648787568286,-95.56420760351776
09/30/2021,8017,Cheyenne County,CO,27.7,Non-metro,0.26,Low Concern,38.827951871795065,-102.60350795085606
09/30/2021,31033,Cheyenne County,NE,37.3,Non-metro,0.12,Very Low Concern,41.21976731173324,-102.9949571277756
09/30/2021,13255,Spalding County,GA,14.2,Metro,0.87,Very High Concern,33.260886846415865,-84.28409469167887
09/30/2021,45003,Aiken County,SC,39.2,Metro,0.67,High Concern,33.54424832106588,-81.63469364064431
09/30/2021,54039,Kanawha County,WV,31.0,Metro,0.57,Moderate Concern,38.33656863654687,-81.52809332130305
09/30/2021,21015,Boone County,KY,62.7,Metro,0.13,Very Low Concern,38.96985577092013,-84.72783779986514
09/30/2021,1105,Perry County,AL,41.6,Non-metro,0.99,Very High Concern,32.63846919400472,-87.29440144079504
09/30/2021,18093,Lawrence County,IN,43.7,Non-metro,0.28,Low Concern,38.84116042551731,-86.48345736328001
09/30/2021,29195,Saline County,MO,41.3,Non-metro,0.82,Very High Concern,39.13684689712662,-93.20184465806273
09/30/2021,42037,Columbia County,PA,55.3,Metro,0.28,Low Concern,41.04870055765324,-76.40519317368921
09/30/2021,18147,Spencer County,IN,39.8,Non-metro,0.09,Very Low Concern,38.014096395972985,-87.00766950958703
09/30/2021,21125,Laurel County,KY,35.7,Non-metro,0.75,High Concern,37.11067362019018,-84.11780203009789
09/30/2021,37113,Macon County,NC,35.2,Non-metro,0.35,Low Concern,35.15047456374854,-83.4221218724124
09/30/2021,49055,Wayne County,UT,44.6,Non-metro,0.29,Low Concern,38.32435306220181,-110.90389139611788
09/30/2021,51015,Augusta County,VA,44.9,Metro,0.15,Very Low Concern,38.16444155260733,-79.13383485052326
09/30/2021,51700,Newport News city,VA,46.0,Metro,0.82,Very High Concern,37.10514981599662,-76.51848559760111
09/30/2021,13233,Polk County,GA,12.6,Non-metro,0.8,Very High Concern,34.00179086403913,-85.18814290718093
09/30/2021,39155,Trumbull County,OH,48.0,Metro,0.46,Moderate Concern,41.31718777959785,-80.76113751672618
09/30/2021,37089,Henderson County,NC,49.3,Metro,0.32,Low Concern,35.33631095035394,-82.4799696398771
09/30/2021,31181,Webster County,NE,34.6,Non-metro,0.11,Very Low Concern,40.176440847188985,-98.49996270651889
09/30/2021,45075,Orangeburg County,SC,46.7,Non-metro,0.92,Very High Concern,33.438996606460705,-80.80029801501533
09/30/2021,21049,Clark County,KY,50.7,Metro,0.61,High Concern,37.970821370062666,-84.14741622244642
09/30/2021,35049,Santa Fe County,NM,62.0,Metro,0.53,Moderate Concern,35.506913180431994,-105.97626432232404
09/30/2021,21201,Robertson County,KY,33.8,Non-metro,0.35,Low Concern,38.51880890414234,-84.05203189215372
09/30/2021,13293,Upson County,GA,34.0,Non-metro,0.85,Very High Concern,32.881274804687685,-84.29934917654765
09/30/2021,21057,Cumberland County,KY,37.0,Non-metro,0.53,Moderate Concern,36.78659786357602,-85.38851234787884
09/30/2021,39117,Morrow County,OH,36.2,Metro,0.19,Very Low Concern,40.52408576214752,-82.79407836017212
09/30/2021,13179,Liberty County,GA,38.3,Metro,0.89,Very High Concern,31.828090427969027,-81.49472957063509
09/30/2021,24013,Carroll County,MD,64.5,Metro,0.04,Very Low Concern,39.56288409391596,-77.02254594636807
09/30/2021,40029,Coal County,OK,34.6,Non-metro,0.83,Very High Concern,34.588218631871214,-96.29782653516334
09/30/2021,20089,Jewell County,KS,40.8,Non-metro,0.09,Very Low Concern,39.78473318645306,-98.21833954684782
09/30/2021,36093,Schenectady County,NY,62.9,Metro,0.39,Low Concern,42.81812730759885,-74.0585715183776
09/30/2021,21113,Jessamine County,KY,49.9,Metro,0.52,Moderate Concern,37.8720714791172,-84.58095197831827
09/30/2021,42111,Somerset County,PA,42.7,Non-metro,0.42,Moderate Concern,39.97246804112207,-79.02825923395855
09/30/2021,27121,Pope County,MN,49.5,Non-metro,0.03,Very Low Concern,45.58600155464226,-95.4445025965906
09/30/2021,6095,Solano County,CA,55.3,Metro,0.59,Moderate Concern,38.26997290684727,-121.93285185686705
09/30/2021,4003,Cochise County,AZ,52.9,Metro,0.91,Very High Concern,31.879608041942262,-109.7511676614067
09/30/2021,28097,Montgomery County,MS,48.6,Non-metro,0.89,Very High Concern,33.49398594554281,-89.61636878907812
09/30/2021,51087,Henrico County,VA,51.1,Metro,0.26,Low Concern,37.53798525792531,-77.40582665747422
09/30/2021,36075,Oswego County,NY,52.2,Metro,0.65,High Concern,43.42692163316699,-76.14136171810435
09/30/2021,13145,Harris County,GA,19.2,Metro,0.13,Very Low Concern,32.73603909608057,-84.90889194436292
09/30/2021,41011,Coos County,OR,50.2,Non-metro,0.74,High Concern,43.174207604446046,-124.05942423990123
09/30/2021,37155,Robeson County,NC,33.6,Non-metro,0.99,Very High Concern,34.640213972555884,-79.10392204505942
09/30/2021,13213,Murray County,GA,13.6,Metro,0.71,High Concern,34.78842922144334,-84.74806874405759
09/30/2021,8083,Montezuma County,CO,52.8,Non-metro,0.49,Moderate Concern,37.33856249066213,-108.59657713130176
09/30/2021,28127,Simpson County,MS,38.5,Metro,0.91,Very High Concern,31.91315924203706,-89.91950000750104
09/30/2021,36081,Queens County,NY,70.3,Metro,0.62,High Concern,40.70228385764882,-73.82027034183182
09/30/2021,42009,Bedford County,PA,33.5,Non-metro,0.27,Low Concern,40.00654659512475,-78.49029673340766
09/30/2021,19025,Calhoun County,IA,52.9,Non-metro,0.16,Very Low Concern,42.385185505883165,-94.6404036245246
09/30/2021,26111,Midland County,MI,50.4,Metro,0.16,Very Low Concern,43.6468432666558,-84.38811932010194
09/30/2021,54013,Calhoun County,WV,12.4,Non-metro,0.52,Moderate Concern,38.8445322663823,-81.11757809765486
09/30/2021,46017,Buffalo County,SD,49.2,Non-metro,0.97,Very High Concern,44.076287843639406,-99.20483202090423
09/30/2021,45087,Union County,SC,34.7,Metro,0.87,Very High Concern,34.68927423413606,-81.61940847162133
09/30/2021,2068,Denali Borough,AK,45.5,Non-metro,0.1,Very Low Concern,63.67164250515982,-150.01171591832534
09/30/2021,9005,Litchfield County,CT,67.8,Non-metro,0.08,Very Low Concern,41.79248072795551,-73.24533246375512
09/30/2021,27167,Wilkin County,MN,28.0,Non-metro,0.19,Very Low Concern,46.35706126008063,-96.46832594799868
09/30/2021,38079,Rolette County,ND,52.1,Non-metro,0.91,Very High Concern,48.77245428661973,-99.84096633105251
09/30/2021,19191,Winneshiek County,IA,55.2,Non-metro,0.01,Very Low Concern,43.2906200220828,-91.84367475188198
09/30/2021,34029,Ocean County,NJ,47.4,Metro,0.34,Low Concern,39.88512428065273,-74.28090727718174
09/30/2021,26137,Otsego County,MI,49.0,Non-metro,0.37,Low Concern,45.02138990218128,-84.59896837591238
09/30/2021,38049,McHenry County,ND,35.7,Non-metro,0.03,Very Low Concern,48.234568933417926,-100.636279574912
09/30/2021,1023,Choctaw County,AL,55.3,Non-metro,0.87,Very High Concern,32.019771720975655,-88.26317980997915
09/30/2021,54005,Boone County,WV,30.3,Metro,0.7,High Concern,38.022989723255286,-81.71120723636894
09/30/2021,30027,Fergus County,MT,40.5,Non-metro,0.24,Low Concern,47.263581000375545,-109.22446014242654
09/30/2021,13023,Bleckley County,GA,10.0,Non-metro,0.74,High Concern,32.43444533648342,-83.32781353408475
09/30/2021,26025,Calhoun County,MI,43.5,Metro,0.72,High Concern,42.24654189651943,-85.00558481697642
09/30/2021,24023,Garrett County,MD,43.2,Non-metro,0.18,Very Low Concern,39.52888601422445,-79.27293893642445
09/30/2021,39039,Defiance County,OH,43.3,Non-metro,0.22,Low Concern,41.32391641640835,-84.49047494212752
09/30/2021,40111,Okmulgee County,OK,36.7,Metro,0.87,Very High Concern,35.64666101823293,-95.96433944382731
09/30/2021,47071,Hardin County,TN,34.9,Non-metro,0.71,High Concern,35.19869820780674,-88.18448954442248
09/30/2021,18023,Clinton County,IN,41.8,Non-metro,0.57,Moderate Concern,40.30169517995556,-86.47514275048589
09/30/2021,5049,Fulton County,AR,28.1,Non-metro,0.67,High Concern,36.38165740451262,-91.81822518817464
09/30/2021,21179,Nelson County,KY,51.4,Non-metro,0.29,Low Concern,37.80515400478388,-85.4659580165212
09/30/2021,29063,DeKalb County,MO,24.9,Metro,0.41,Moderate Concern,39.89315456384355,-94.40472385482148
09/30/2021,35011,De Baca County,NM,35.6,Non-metro,0.69,High Concern,34.34245187056054,-104.41202331344374
09/30/2021,6045,Mendocino County,CA,57.9,Non-metro,0.88,Very High Concern,39.44022410166245,-123.39147262070482
09/30/2021,16043,Fremont County,ID,35.0,Non-metro,0.51,Moderate Concern,44.22879172803202,-111.48194033762113
09/30/2021,55067,Langlade County,WI,47.6,Non-metro,0.35,Low Concern,45.262348645760994,-89.07193257529593
09/30/2021,46065,Hughes County,SD,49.4,Non-metro,0.41,Moderate Concern,44.38901941636333,-99.9960097775727
09/30/2021,47097,Lauderdale County,TN,31.3,Non-metro,0.97,Very High Concern,35.760987419690046,-89.63145196962715
09/30/2021,46019,Butte County,SD,28.5,Non-metro,0.36,Low Concern,44.90577207556301,-103.50792825383547
09/30/2021,19101,Jefferson County,IA,42.9,Non-metro,0.49,Moderate Concern,41.03176930295568,-91.94888870234652
09/30/2021,26061,Houghton County,MI,45.0,Non-metro,0.5,Moderate Concern,46.897769724510205,-88.68741070168878
09/30/2021,6109,Tuolumne County,CA,51.1,Non-metro,0.47,Moderate Concern,38.02758891423844,-119.95475499078796
09/30/2021,18149,Starke County,IN,32.4,Non-metro,0.34,Low Concern,41.28093741356948,-86.64762763359609
09/30/2021,31017,Brown County,NE,31.8,Non-metro,0.13,Very Low Concern,42.429998218644485,-99.9295005050793
09/30/2021,42093,Montour County,PA,69.1,Metro,0.31,Low Concern,41.02786678942648,-76.65858584414516
09/30/2021,21103,Henry County,KY,50.6,Metro,0.53,Moderate Concern,38.44846710198814,-85.11891597272233
09/30/2021,27105,Nobles County,MN,50.5,Non-metro,0.81,Very High Concern,43.67423332021646,-95.7533659633845
09/30/2021,30003,Big Horn County,MT,65.7,Non-metro,0.83,Very High Concern,45.42335611689409,-107.489801808678
09/30/2021,42043,Dauphin County,PA,56.3,Metro,0.5,Moderate Concern,40.415453189266685,-76.77946038435493
09/30/2021,19043,Clayton County,IA,43.6,Non-metro,0.18,Very Low Concern,42.84472016820608,-91.3414292275032
09/30/2021,1085,Lowndes County,AL,40.7,Metro,0.92,Very High Concern,32.15474570310732,-86.6501082344093
09/30/2021,29053,Cooper County,MO,37.5,Non-metro,0.39,Low Concern,38.84354526363761,-92.81010852784502
09/30/2021,27053,Hennepin County,MN,63.2,Metro,0.31,Low Concern,45.00457459364065,-93.47688798078606
09/30/2021,4012,La Paz County,AZ,40.5,Non-metro,0.92,Very High Concern,33.729243716591746,-113.98132415701498
09/30/2021,20081,Haskell County,KS,32.1,Non-metro,0.41,Moderate Concern,37.56222282794295,-100.87117939476896
09/30/2021,16041,Franklin County,ID,33.8,Metro,0.14,Very Low Concern,42.1810993823498,-111.8131968139563
09/30/2021,16053,Jerome County,ID,33.0,Non-metro,0.67,High Concern,42.689875957030544,-114.26392555344331
09/30/2021,12081,Manatee County,FL,53.3,Metro,0.52,Moderate Concern,27.4719056774396,-82.31531846354605
09/30/2021,40071,Kay County,OK,35.9,Non-metro,0.84,Very High Concern,36.818001973803625,-97.14395854714265
09/30/2021,13057,Cherokee County,GA,28.6,Metro,0.12,Very Low Concern,34.24394989575188,-84.47619174967369
09/30/2021,28001,Adams County,MS,45.5,Non-metro,0.99,Very High Concern,31.48288992498752,-91.35354065281685
