Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category
09/30/2021,46095,Mellette County,SD,29.1,Non-metro,0.92,Very High Concern
09/30/2021,39033,Crawford County,OH,39.4,Non-metro,0.32,Low Concern
09/30/2021,51183,Sussex County,VA,33.1,Metro,0.91,Very High Concern
09/30/2021,36017,Chenango County,NY,53.6,Non-metro,0.56,Moderate Concern
09/30/2021,21079,Garrard County,KY,42.9,Non-metro,0.43,Moderate Concern
09/30/2021,45021,Cherokee County,SC,28.0,Non-metro,0.7,High Concern
09/30/2021,13079,Crawford County,GA,16.6,Metro,0.68,High Concern
09/30/2021,40107,Okfuskee County,OK,40.4,Non-metro,0.93,Very High Concern
09/30/2021,27021,Cass County,MN,44.4,Non-metro,0.35,Low Concern
09/30/2021,8014,Broomfield County,CO,70.1,Metro,0.05,Very Low Concern
09/30/2021,19109,Kossuth County,IA,47.1,Non-metro,0.1,Very Low Concern
09/30/2021,13111,Fannin County,GA,19.4,Non-metro,0.3,Low Concern
09/30/2021,18015,Carroll County,IN,30.4,Metro,0.12,Very Low Concern
09/30/2021,55111,Sauk County,WI,55.7,Non-metro,0.23,Low Concern
09/30/2021,27123,Ramsey County,MN,60.5,Metro,0.63,High Concern
09/30/2021,4007,Gila County,AZ,50.8,Non-metro,0.9,Very High Concern
09/30/2021,18001,Adams County,IN,30.0,Non-metro,0.59,Moderate Concern
09/30/2021,55051,Iron County,WI,51.6,Non-metro,0.36,Low Concern
09/30/2021,55045,Green County,WI,56.7,Metro,0.05,Very Low Concern
09/30/2021,21157,Marshall County,KY,47.0,Non-metro,0.27,Low Concern
09/30/2021,13051,Chatham County,GA,42.2,Metro,0.69,High Concern
09/30/2021,56017,Hot Springs County,WY,41.7,Non-metro,0.12,Very Low Concern
09/30/2021,13183,Long County,GA,6.4,Metro,0.83,Very High Concern
09/30/2021,21065,Estill County,KY,43.4,Non-metro,0.8,High Concern
09/30/2021,12129,Wakulla County,FL,39.1,Metro,0.4,Moderate Concern
09/30/2021,26033,Chippewa County,MI,61.4,Non-metro,0.72,High Concern
09/30/2021,2170,Matanuska-Susitna Borough,AK,31.6,Metro,0.32,Low Concern
09/30/2021,46071,Jackson County,SD,35.5,Non-metro,0.97,Very High Concern
09/30/2021,18165,Vermillion County,IN,41.2,Metro,0.45,Moderate Concern
09/30/2021,18183,Whitley County,IN,42.9,Metro,0.03,Very Low Concern
09/30/2021,37069,Franklin County,NC,41.8,Metro,0.64,High Concern
09/30/2021,53049,Pacific County,WA,48.8,Non-metro,0.74,High Concern
09/30/2021,19161,Sac County,IA,46.9,Non-metro,0.07,Very Low Concern
09/30/2021,47051,Franklin County,TN,34.3,Non-metro,0.38,Low Concern
09/30/2021,26093,Livingston County,MI,52.6,Metro,0.01,Very Low Concern
09/30/2021,21137,Lincoln County,KY,36.3,Non-metro,0.71,High Concern
09/30/2021,27073,Lac qui Parle County,MN,51.4,Non-metro,0.1,Very Low Concern
09/30/2021,12075,Levy County,FL,40.5,Non-metro,0.78,High Concern
09/30/2021,38005,Benson County,ND,43.9,Non-metro,0.84,Very High Concern
09/30/2021,28011,Bolivar County,MS,50.8,Non-metro,0.97,Very High Concern
09/30/2021,28019,Choctaw County,MS,30.6,Non-metro,0.85,Very High Concern
09/30/2021,12047,Hamilton County,FL,31.5,Non-metro,0.99,Very High Concern
09/30/2021,6113,Yolo County,CA,59.0,Metro,0.68,High Concern
09/30/2021,13029,Bryan County,GA,31.5,Metro,0.34,Low Concern
09/30/2021,23029,Washington County,ME,62.0,Non-metro,0.64,High Concern
09/30/2021,13165,Jenkins County,GA,19.9,Non-metro,0.83,Very High Concern
09/30/2021,47029,Cocke County,TN,43.5,Non-metro,0.69,High Concern
09/30/2021,18089,Lake County,IN,49.2,Metro,0.73,High Concern
09/30/2021,56045,Weston County,WY,30.6,Non-metro,0.35,Low Concern
09/30/2021,1091,Marengo County,AL,46.9,Non-metro,0.76,High Concern
09/30/2021,23031,York County,ME,69.7,Metro,0.09,Very Low Concern
09/30/2021,13195,Madison County,GA,20.8,Metro,0.64,High Concern
09/30/2021,12043,Glades County,FL,28.9,Non-metro,0.9,Very High Concern
09/30/2021,51041,Chesterfield County,VA,50.3,Metro,0.18,Very Low Concern
09/30/2021,21067,Fayette County,KY,63.0,Metro,0.49,Moderate Concern
09/30/2021,13123,Gilmer County,GA,12.2,Non-metro,0.56,Moderate Concern
09/30/2021,39017,Butler County,OH,48.5,Metro,0.36,Low Concern
09/30/2021,46083,Lincoln County,SD,40.0,Metro,0.02,Very Low Concern
09/30/2021,17003,Alexander County,IL,24.9,Metro,0.96,Very High Concern
09/30/2021,22011,Beauregard Parish,LA,28.1,Non-metro,0.65,High Concern
09/30/2021,28043,Grenada County,MS,45.7,Non-metro,0.88,Very High Concern
09/30/2021,29129,Mercer County,MO,30.6,Non-metro,0.3,Low Concern
09/30/2021,8061,Kiowa County,CO,33.0,Non-metro,0.32,Low Concern
09/30/2021,50021,Rutland County,VT,60.7,Non-metro,0.28,Low Concern
09/30/2021,47057,Grainger County,TN,42.4,Metro,0.59,Moderate Concern
09/30/2021,12013,Calhoun County,FL,30.4,Non-metro,0.84,Very High Concern
09/30/2021,20005,Atchison County,KS,38.7,Non-metro,0.49,Moderate Concern
09/30/2021,17089,Kane County,IL,51.5,Metro,0.42,Moderate Concern
09/30/2021,13303,Washington County,GA,13.3,Non-metro,0.95,Very High Concern
09/30/2021,55007,Bayfield County,WI,73.3,Non-metro,0.1,Very Low Concern
09/30/2021,26051,Gladwin County,MI,41.6,Non-metro,0.54,Moderate Concern
09/30/2021,26083,Keweenaw County,MI,49.7,Non-metro,0.08,Very Low Concern
09/30/2021,31183,Wheeler County,NE,26.8,Non-metro,0.0,Very Low Concern
09/30/2021,28065,Jefferson Davis County,MS,37.9,Non-metro,0.84,Very High Concern
09/30/2021,28057,Itawamba County,MS,30.7,Non-metro,0.55,Moderate Concern
09/30/2021,18057,Hamilton County,IN,63.5,Metro,0.03,Very Low Concern
09/30/2021,45071,Newberry County,SC,45.4,Non-metro,0.92,Very High Concern
09/30/2021,41017,Deschutes County,OR,60.5,Metro,0.16,Very Low Concern
09/30/2021,37107,Lenoir County,NC,44.3,Non-metro,0.99,Very High Concern
09/30/2021,18157,Tippecanoe County,IN,51.7,Metro,0.49,Moderate Concern
09/30/2021,17027,Clinton County,IL,45.5,Metro,0.18,Very Low Concern
09/30/2021,22039,Evangeline Parish,LA,32.6,Non-metro,1.0,Very High Concern
09/30/2021,21085,Grayson County,KY,42.7,Non-metro,0.61,High Concern
09/30/2021,26027,Cass County,MI,36.9,Metro,0.33,Low Concern
09/30/2021,21069,Fleming County,KY,43.5,Non-metro,0.77,High Concern
09/30/2021,47005,Benton County,TN,37.7,Non-metro,0.7,High Concern
09/30/2021,13085,Dawson County,GA,11.4,Metro,0.1,Very Low Concern
09/30/2021,51750,Radford city,VA,34.3,Metro,0.41,Moderate Concern
09/30/2021,38071,Ramsey County,ND,49.7,Non-metro,0.35,Low Concern
09/30/2021,55077,Marquette County,WI,47.3,Non-metro,0.26,Low Concern
09/30/2021,29119,McDonald County,MO,26.2,Metro,0.86,Very High Concern
09/30/2021,19091,Humboldt County,IA,44.2,Non-metro,0.14,Very Low Concern
09/30/2021,41019,Douglas County,OR,46.9,Non-metro,0.73,High Concern
09/30/2021,42001,Adams County,PA,47.9,Metro,0.21,Low Concern
09/30/2021,30099,Teton County,MT,35.0,Non-metro,0.3,Low Concern
09/30/2021,50025,Windham County,VT,58.4,Non-metro,0.31,Low Concern
09/30/2021,9007,Middlesex County,CT,74.4,Metro,0.12,Very Low Concern
09/30/2021,55073,Marathon County,WI,52.3,Metro,0.14,Very Low Concern
09/30/2021,39157,Tuscarawas County,OH,38.6,Non-metro,0.34,Low Concern
09/30/2021,42129,Westmoreland County,PA,52.3,Metro,0.14,Very Low Concern
09/30/2021,29159,Pettis County,MO,36.7,Non-metro,0.8,Very High Concern
09/30/2021,17035,Cumberland County,IL,30.1,Non-metro,0.16,Very Low Concern
09/30/2021,13027,Brooks County,GA,29.7,Metro,0.84,Very High Concern
09/30/2021,31047,Dawson County,NE,39.2,Non-metro,0.79,High Concern
09/30/2021,13073,Columbia County,GA,24.9,Metro,0.13,Very Low Concern
09/30/2021,17161,Rock Island County,IL,47.0,Metro,0.71,High Concern
09/30/2021,30067,Park County,MT,51.0,Non-metro,0.07,Very Low Concern
09/30/2021,29205,Shelby County,MO,42.4,Non-metro,0.4,Low Concern
09/30/2021,39005,Ashland County,OH,36.4,Non-metro,0.43,Moderate Concern
09/30/2021,40105,Nowata County,OK,34.7,Non-metro,0.59,Moderate Concern
09/30/2021,39041,Delaware County,OH,64.6,Metro,0.02,Very Low Concern
09/30/2021,22013,Bienville Parish,LA,40.5,Non-metro,0.94,Very High Concern
09/30/2021,51133,Northumberland County,VA,51.3,Non-metro,0.12,Very Low Concern
09/30/2021,36117,Wayne County,NY,54.6,Metro,0.34,Low Concern
09/30/2021,6059,Orange County,CA,61.3,Metro,0.42,Moderate Concern
09/30/2021,24009,Calvert County,MD,59.2,Metro,0.05,Very Low Concern
09/30/2021,51033,Caroline County,VA,37.4,Metro,0.35,Low Concern
09/30/2021,16047,Gooding County,ID,32.9,Non-metro,0.71,High Concern
09/30/2021,18105,Monroe County,IN,53.8,Metro,0.45,Moderate Concern
09/30/2021,13315,Wilcox County,GA,12.5,Non-metro,0.82,Very High Concern
09/30/2021,30013,Cascade County,MT,46.2,Metro,0.41,Moderate Concern
09/30/2021,47033,Crockett County,TN,40.0,Metro,0.78,High Concern
09/30/2021,51115,Mathews County,VA,53.8,Metro,0.02,Very Low Concern
09/30/2021,46055,Haakon County,SD,27.7,Non-metro,0.36,Low Concern
09/30/2021,39023,Clark County,OH,45.3,Metro,0.73,High Concern
09/30/2021,21005,Anderson County,KY,54.4,Non-metro,0.26,Low Concern
09/30/2021,37199,Yancey County,NC,44.0,Non-metro,0.57,Moderate Concern
09/30/2021,17141,Ogle County,IL,46.1,Non-metro,0.29,Low Concern
09/30/2021,27027,Clay County,MN,32.9,Metro,0.22,Low Concern
09/30/2021,18125,Pike County,IN,51.6,Non-metro,0.17,Very Low Concern
09/30/2021,27069,Kittson County,MN,47.1,Non-metro,0.1,Very Low Concern
09/30/2021,18043,Floyd County,IN,51.3,Metro,0.17,Very Low Concern
09/30/2021,38091,Steele County,ND,41.2,Non-metro,0.0,Very Low Concern
09/30/2021,13107,Emanuel County,GA,26.9,Non-metro,0.98,Very High Concern
09/30/2021,41057,Tillamook County,OR,58.0,Non-metro,0.66,High Concern
09/30/2021,8113,San Miguel County,CO,72.7,Non-metro,0.03,Very Low Concern
09/30/2021,51103,Lancaster County,VA,56.4,Non-metro,0.16,Very Low Concern
09/30/2021,20137,Norton County,KS,46.3,Non-metro,0.3,Low Concern
09/30/2021,30083,Richland County,MT,32.2,Non-metro,0.21,Low Concern
09/30/2021,39067,Harrison County,OH,37.2,Non-metro,0.52,Moderate Concern
09/30/2021,28005,Amite County,MS,33.4,Non-metro,0.82,Very High Concern
09/30/2021,36043,Herkimer County,NY,51.4,Metro,0.53,Moderate Concern
09/30/2021,29181,Ripley County,MO,24.8,Non-metro,0.71,High Concern
09/30/2021,16077,Power County,ID,40.4,Non-metro,0.52,Moderate Concern
09/30/2021,45039,Fairfield County,SC,46.8,Metro,0.75,High Concern
09/30/2021,13245,Richmond County,GA,31.6,Metro,0.93,Very High Concern
09/30/2021,27119,Polk County,MN,34.7,Metro,0.37,Low Concern
09/30/2021,53073,Whatcom County,WA,62.9,Metro,0.45,Moderate Concern
09/30/2021,22081,Red River Parish,LA,30.8,Non-metro,0.81,Very High Concern
09/30/2021,17167,Sangamon County,IL,54.5,Metro,0.44,Moderate Concern
09/30/2021,49029,Morgan County,UT,41.2,Metro,0.0,Very Low Concern
09/30/2021,47009,Blount County,TN,45.1,Metro,0.25,Low Concern
09/30/2021,12011,Broward County,FL,60.9,Metro,0.58,Moderate Concern
09/30/2021,25027,Worcester County,MA,59.7,Metro,0.41,Moderate Concern
09/30/2021,4001,Apache County,AZ,70.8,Non-metro,0.99,Very High Concern
09/30/2021,16063,Lincoln County,ID,31.5,Non-metro,0.56,Moderate Concern
09/30/2021,8095,Phillips County,CO,43.8,Non-metro,0.3,Low Concern
09/30/2021,2090,Fairbanks North Star Borough,AK,45.9,Metro,0.34,Low Concern
09/30/2021,5073,Lafayette County,AR,33.9,Non-metro,0.79,High Concern
09/30/2021,22111,Union Parish,LA,39.7,Metro,0.81,Very High Concern
09/30/2021,1121,Talladega County,AL,31.4,Non-metro,0.87,Very High Concern
09/30/2021,4023,Santa Cruz County,AZ,88.6,Non-metro,0.93,Very High Concern
09/30/2021,37037,Chatham County,NC,49.4,Metro,0.38,Low Concern
09/30/2021,47121,Meigs County,TN,58.5,Non-metro,0.49,Moderate Concern
09/30/2021,51001,Accomack County,VA,60.9,Non-metro,0.8,Very High Concern
09/30/2021,18131,Pulaski County,IN,40.3,Non-metro,0.23,Low Concern
09/30/2021,38037,Grant County,ND,18.1,Non-metro,0.07,Very Low Concern
09/30/2021,5111,Poinsett County,AR,37.4,Metro,0.83,Very High Concern
09/30/2021,19135,Monroe County,IA,40.9,Non-metro,0.25,Low Concern
09/30/2021,50015,Lamoille County,VT,53.4,Non-metro,0.13,Very Low Concern
09/30/2021,6013,Contra Costa County,CA,69.2,Metro,0.41,Moderate Concern
09/30/2021,45033,Dillon County,SC,37.8,Non-metro,0.97,Very High Concern
09/30/2021,12023,Columbia County,FL,36.5,Non-metro,0.86,Very High Concern
09/30/2021,29101,Johnson County,MO,34.0,Non-metro,0.35,Low Concern
09/30/2021,41029,Jackson County,OR,50.6,Metro,0.74,High Concern
09/30/2021,26011,Arenac County,MI,44.8,Non-metro,0.51,Moderate Concern
09/30/2021,56021,Laramie County,WY,45.5,Metro,0.27,Low Concern
09/30/2021,55137,Waushara County,WI,39.0,Non-metro,0.37,Low Concern
09/30/2021,8021,Conejos County,CO,41.3,Non-metro,0.93,Very High Concern
09/30/2021,42033,Clearfield County,PA,44.9,Non-metro,0.61,High Concern
09/30/2021,18155,Switzerland County,IN,27.6,Non-metro,0.63,High Concern
09/30/2021,13227,Pickens County,GA,13.3,Metro,0.28,Low Concern
09/30/2021,21061,Edmonson County,KY,33.1,Metro,0.64,High Concern
09/30/2021,13071,Colquitt County,GA,19.1,Non-metro,0.98,Very High Concern
09/30/2021,22053,Jefferson Davis Parish,LA,31.2,Non-metro,0.81,Very High Concern
09/30/2021,29019,Boone County,MO,54.0,Metro,0.29,Low Concern
09/30/2021,55063,La Crosse County,WI,60.1,Metro,0.21,Low Concern
09/30/2021,13047,Catoosa County,GA,16.0,Metro,0.13,Very Low Concern
09/30/2021,5051,Garland County,AR,39.2,Metro,0.83,Very High Concern
09/30/2021,13099,Early County,GA,18.1,Non-metro,0.92,Very High Concern
09/30/2021,22061,Lincoln Parish,LA,36.7,Non-metro,0.85,Very High Concern
09/30/2021,29107,Lafayette County,MO,40.0,Metro,0.39,Low Concern
09/30/2021,19089,Howard County,IA,46.1,Non-metro,0.16,Very Low Concern
09/30/2021,31051,Dixon County,NE,37.8,Metro,0.38,Low Concern
09/30/2021,39013,Belmont County,OH,40.4,Metro,0.36,Low Concern
09/30/2021,37173,Swain County,NC,45.6,Non-metro,0.78,High Concern
09/30/2021,13013,Barrow County,GA,18.0,Metro,0.42,Moderate Concern
09/30/2021,55011,Buffalo County,WI,44.5,Non-metro,0.06,Very Low Concern
09/30/2021,40015,Caddo County,OK,54.6,Non-metro,0.95,Very High Concern
09/30/2021,30021,Dawson County,MT,33.2,Non-metro,0.08,Very Low Concern
09/30/2021,55119,Taylor County,WI,30.9,Non-metro,0.2,Low Concern
09/30/2021,5105,Perry County,AR,45.7,Metro,0.64,High Concern
09/30/2021,49035,Salt Lake County,UT,56.5,Metro,0.32,Low Concern
09/30/2021,32033,White Pine County,NV,45.2,Non-metro,0.37,Low Concern
09/30/2021,22101,St. Mary Parish,LA,38.5,Non-metro,0.92,Very High Concern
09/30/2021,55141,Wood County,WI,53.5,Non-metro,0.15,Very Low Concern
09/30/2021,5131,Sebastian County,AR,42.0,Metro,0.83,Very High Concern
09/30/2021,37195,Wilson County,NC,43.3,Non-metro,0.94,Very High Concern
09/30/2021,51101,King William County,VA,46.1,Metro,0.04,Very Low Concern
09/30/2021,41023,Grant County,OR,40.4,Non-metro,0.55,Moderate Concern
09/30/2021,39037,Darke County,OH,33.9,Non-metro,0.13,Very Low Concern
09/30/2021,1133,Winston County,AL,18.8,Non-metro,0.7,High Concern
09/30/2021,21095,Harlan County,KY,38.1,Non-metro,0.88,Very High Concern
09/30/2021,13151,Henry County,GA,19.5,Metro,0.31,Low Concern
09/30/2021,20131,Nemaha County,KS,47.4,Non-metro,0.1,Very Low Concern
09/30/2021,12109,St. Johns County,FL,61.5,Metro,0.08,Very Low Concern
09/30/2021,36005,Bronx County,NY,56.2,Metro,0.99,Very High Concern
09/30/2021,28119,Quitman County,MS,42.9,Non-metro,0.95,Very High Concern
09/30/2021,37191,Wayne County,NC,42.0,Metro,0.95,Very High Concern
09/30/2021,54079,Putnam County,WV,16.8,Metro,0.04,Very Low Concern
09/30/2021,16019,Bonneville County,ID,39.8,Metro,0.36,Low Concern
09/30/2021,54007,Braxton County,WV,12.2,Non-metro,0.66,High Concern
09/30/2021,38011,Bowman County,ND,33.2,Non-metro,0.18,Very Low Concern
09/30/2021,21161,Mason County,KY,46.1,Non-metro,0.67,High Concern
09/30/2021,21105,Hickman County,KY,31.7,Non-metro,0.57,Moderate Concern
09/30/2021,17183,Vermilion County,IL,32.6,Metro,0.81,Very High Concern
09/30/2021,36053,Madison County,NY,54.2,Metro,0.17,Very Low Concern
09/30/2021,46109,Roberts County,SD,49.2,Non-metro,0.72,High Concern
09/30/2021,29123,Madison County,MO,32.8,Non-metro,0.48,Moderate Concern
09/30/2021,29089,Howard County,MO,38.4,Non-metro,0.4,Moderate Concern
09/30/2021,19071,Fremont County,IA,45.4,Non-metro,0.06,Very Low Concern
09/30/2021,16045,Gem County,ID,32.4,Metro,0.66,High Concern
09/30/2021,5083,Logan County,AR,40.3,Non-metro,0.8,Very High Concern
09/30/2021,19007,Appanoose County,IA,41.1,Non-metro,0.38,Low Concern
09/30/2021,12097,Osceola County,FL,60.7,Metro,0.82,Very High Concern
09/30/2021,54077,Preston County,WV,31.9,Metro,0.57,Moderate Concern
09/30/2021,42047,Elk County,PA,51.1,Non-metro,0.12,Very Low Concern
09/30/2021,6055,Napa County,CA,66.3,Metro,0.51,Moderate Concern
09/30/2021,23013,Knox County,ME,73.5,Non-metro,0.15,Very Low Concern
09/30/2021,55021,Columbia County,WI,58.8,Metro,0.12,Very Low Concern
09/30/2021,47123,Monroe County,TN,37.1,Non-metro,0.65,High Concern
09/30/2021,47125,Montgomery County,TN,47.4,Metro,0.52,Moderate Concern
09/30/2021,5109,Pike County,AR,36.7,Non-metro,0.71,High Concern
09/30/2021,29161,Phelps County,MO,38.2,Non-metro,0.66,High Concern
09/30/2021,20167,Russell County,KS,37.6,Non-metro,0.24,Low Concern
09/30/2021,20153,Rawlins County,KS,37.4,Non-metro,0.14,Very Low Concern
09/30/2021,27157,Wabasha County,MN,62.4,Metro,0.06,Very Low Concern
09/30/2021,27031,Cook County,MN,71.0,Non-metro,0.2,Low Concern
09/30/2021,40005,Atoka County,OK,30.1,Non-metro,0.81,Very High Concern
09/30/2021,40125,Pottawatomie County,OK,40.5,Non-metro,0.78,High Concern
09/30/2021,5009,Boone County,AR,32.0,Non-metro,0.44,Moderate Concern
09/30/2021,13243,Randolph County,GA,15.8,Non-metro,0.97,Very High Concern
09/30/2021,27001,Aitkin County,MN,52.8,Non-metro,0.31,Low Concern
09/30/2021,30009,Carbon County,MT,42.5,Metro,0.04,Very Low Concern
09/30/2021,51089,Henry County,VA,36.2,Non-metro,0.89,Very High Concern
09/30/2021,26067,Ionia County,MI,39.7,Non-metro,0.48,Moderate Concern
09/30/2021,44007,Providence County,RI,60.5,Metro,0.76,High Concern
09/30/2021,18065,Henry County,IN,46.4,Non-metro,0.38,Low Concern
09/30/2021,8023,Costilla County,CO,53.6,Non-metro,0.94,Very High Concern
09/30/2021,30035,Glacier County,MT,69.6,Non-metro,0.86,Very High Concern
09/30/2021,55093,Pierce County,WI,38.8,Metro,0.08,Very Low Concern
09/30/2021,26127,Oceana County,MI,45.9,Non-metro,0.86,Very High Concern
09/30/2021,39145,Scioto County,OH,42.1,Non-metro,0.83,Very High Concern
09/30/2021,28061,Jasper County,MS,41.9,Non-metro,0.77,High Concern
09/30/2021,31113,Logan County,NE,17.8,Non-metro,0.11,Very Low Concern
09/30/2021,49033,Rich County,UT,39.1,Non-metro,0.2,Very Low Concern
09/30/2021,18039,Elkhart County,IN,37.3,Metro,0.77,High Concern
09/30/2021,31055,Douglas County,NE,56.5,Metro,0.47,Moderate Concern
09/30/2021,27025,Chisago County,MN,48.8,Metro,0.06,Very Low Concern
09/30/2021,29225,Webster County,MO,38.0,Metro,0.64,High Concern
09/30/2021,31111,Lincoln County,NE,26.5,Non-metro,0.37,Low Concern
09/30/2021,41053,Polk County,OR,55.4,Metro,0.58,Moderate Concern
09/30/2021,6009,Calaveras County,CA,51.7,Non-metro,0.23,Low Concern
09/30/2021,30103,Treasure County,MT,40.7,Non-metro,0.06,Very Low Concern
09/30/2021,28123,Scott County,MS,42.5,Non-metro,0.99,Very High Concern
09/30/2021,21117,Kenton County,KY,60.9,Metro,0.34,Low Concern
09/30/2021,50003,Bennington County,VT,37.4,Non-metro,0.29,Low Concern
09/30/2021,29061,Daviess County,MO,27.9,Non-metro,0.47,Moderate Concern
09/30/2021,49021,Iron County,UT,35.8,Non-metro,0.45,Moderate Concern
09/30/2021,40093,Major County,OK,42.3,Non-metro,0.32,Low Concern
09/30/2021,41003,Benton County,OR,67.2,Metro,0.35,Low Concern
09/30/2021,19143,Osceola County,IA,40.9,Non-metro,0.26,Low Concern
09/30/2021,53077,Yakima County,WA,50.9,Metro,0.93,Very High Concern
09/30/2021,47179,Washington County,TN,51.3,Metro,0.46,Moderate Concern
09/30/2021,12111,St. Lucie County,FL,49.9,Metro,0.72,High Concern
09/30/2021,30105,Valley County,MT,38.3,Non-metro,0.12,Very Low Concern
09/30/2021,55117,Sheboygan County,WI,53.6,Metro,0.22,Low Concern
09/30/2021,55139,Winnebago County,WI,53.2,Metro,0.16,Very Low Concern
09/30/2021,13105,Elbert County,GA,17.8,Non-metro,0.83,Very High Concern
09/30/2021,31073,Gosper County,NE,34.1,Non-metro,0.01,Very Low Concern
09/30/2021,13015,Bartow County,GA,14.7,Metro,0.59,Moderate Concern
09/30/2021,21239,Woodford County,KY,66.6,Metro,0.2,Low Concern
09/30/2021,21055,Crittenden County,KY,34.2,Non-metro,0.48,Moderate Concern
09/30/2021,17111,McHenry County,IL,52.2,Metro,0.07,Very Low Concern
09/30/2021,1027,Clay County,AL,35.6,Non-metro,0.56,Moderate Concern
09/30/2021,42025,Carbon County,PA,55.7,Metro,0.3,Low Concern
09/30/2021,41007,Clatsop County,OR,58.0,Non-metro,0.52,Moderate Concern
09/30/2021,12087,Monroe County,FL,67.4,Non-metro,0.46,Moderate Concern
09/30/2021,42067,Juniata County,PA,38.3,Non-metro,0.45,Moderate Concern
09/30/2021,2230,Skagway Municipality,AK,66.2,Non-metro,0.17,Very Low Concern
09/30/2021,29177,Ray County,MO,34.4,Metro,0.26,Low Concern
09/30/2021,13147,Hart County,GA,25.4,Non-metro,0.72,High Concern
09/30/2021,10001,Kent County,DE,45.6,Metro,0.73,High Concern
09/30/2021,31093,Howard County,NE,37.9,Metro,0.08,Very Low Concern
09/30/2021,27019,Carver County,MN,55.9,Metro,0.01,Very Low Concern
09/30/2021,47175,Van Buren County,TN,48.6,Non-metro,0.6,High Concern
09/30/2021,51077,Grayson County,VA,36.9,Non-metro,0.65,High Concern
09/30/2021,51069,Frederick County,VA,43.3,Metro,0.18,Very Low Concern
09/30/2021,12133,Washington County,FL,27.6,Non-metro,0.89,Very High Concern
09/30/2021,41005,Clackamas County,OR,60.1,Metro,0.19,Very Low Concern
09/30/2021,5065,Izard County,AR,32.5,Non-metro,0.57,Moderate Concern
09/30/2021,19001,Adair County,IA,43.8,Non-metro,0.05,Very Low Concern
09/30/2021,41055,Sherman County,OR,50.0,Non-metro,0.14,Very Low Concern
09/30/2021,20059,Franklin County,KS,43.7,Non-metro,0.21,Low Concern
09/30/2021,29189,St. Louis County,MO,54.3,Metro,0.26,Low Concern
09/30/2021,13037,Calhoun County,GA,18.8,Non-metro,0.98,Very High Concern
09/30/2021,22085,Sabine Parish,LA,31.1,Non-metro,0.83,Very High Concern
09/30/2021,16013,Blaine County,ID,66.5,Non-metro,0.32,Low Concern
09/30/2021,31107,Knox County,NE,43.7,Non-metro,0.33,Low Concern
09/30/2021,42081,Lycoming County,PA,46.9,Metro,0.42,Moderate Concern
09/30/2021,16009,Benewah County,ID,41.1,Non-metro,0.73,High Concern
09/30/2021,31023,Butler County,NE,44.9,Non-metro,0.12,Very Low Concern
09/30/2021,28087,Lowndes County,MS,43.3,Non-metro,0.8,High Concern
09/30/2021,18037,Dubois County,IN,50.5,Non-metro,0.21,Low Concern
09/30/2021,17061,Greene County,IL,35.9,Non-metro,0.2,Very Low Concern
09/30/2021,26041,Delta County,MI,54.6,Non-metro,0.35,Low Concern
09/30/2021,36089,St. Lawrence County,NY,53.4,Non-metro,0.75,High Concern
09/30/2021,36037,Genesee County,NY,52.4,Non-metro,0.19,Very Low Concern
09/30/2021,47089,Jefferson County,TN,43.0,Metro,0.56,Moderate Concern
09/30/2021,27003,Anoka County,MN,49.3,Metro,0.14,Very Low Concern
09/30/2021,33003,Carroll County,NH,63.1,Non-metro,0.06,Very Low Concern
09/30/2021,18059,Hancock County,IN,60.3,Metro,0.02,Very Low Concern
09/30/2021,51027,Buchanan County,VA,41.3,Non-metro,0.75,High Concern
09/30/2021,39149,Shelby County,OH,31.3,Non-metro,0.19,Very Low Concern
09/30/2021,19183,Washington County,IA,50.7,Metro,0.22,Low Concern
09/30/2021,24043,Washington County,MD,50.3,Metro,0.61,High Concern
09/30/2021,13113,Fayette County,GA,32.6,Metro,0.06,Very Low Concern
09/30/2021,18007,Benton County,IN,37.7,Metro,0.33,Low Concern
09/30/2021,31101,Keith County,NE,31.5,Non-metro,0.23,Low Concern
09/30/2021,32017,Lincoln County,NV,32.5,Non-metro,0.42,Moderate Concern
09/30/2021,6061,Placer County,CA,57.4,Metro,0.15,Very Low Concern
09/30/2021,13119,Franklin County,GA,12.8,Non-metro,0.85,Very High Concern
09/30/2021,49007,Carbon County,UT,39.5,Non-metro,0.56,Moderate Concern
09/30/2021,36101,Steuben County,NY,51.3,Non-metro,0.47,Moderate Concern
09/30/2021,6069,San Benito County,CA,53.5,Metro,0.52,Moderate Concern
09/30/2021,45079,Richland County,SC,51.6,Metro,0.63,High Concern
09/30/2021,47039,Decatur County,TN,32.6,Non-metro,0.51,Moderate Concern
09/30/2021,12057,Hillsborough County,FL,51.7,Metro,0.67,High Concern
09/30/2021,19185,Wayne County,IA,37.1,Non-metro,0.46,Moderate Concern
09/30/2021,1123,Tallapoosa County,AL,33.7,Non-metro,0.89,Very High Concern
09/30/2021,17137,Morgan County,IL,44.0,Non-metro,0.5,Moderate Concern
09/30/2021,13081,Crisp County,GA,17.0,Non-metro,0.99,Very High Concern
09/30/2021,39091,Logan County,OH,36.7,Non-metro,0.32,Low Concern
09/30/2021,31175,Valley County,NE,28.6,Non-metro,0.15,Very Low Concern
09/30/2021,27131,Rice County,MN,55.2,Non-metro,0.39,Low Concern
